IDS,COUNTY_NAME,LONGITUDE,LATITUDE,SURFELV,WELL_TYPE,LOG_TYPE,TOP_JTOWN,THICK_JTOWN,TOP_COLCH,THICK_COLCH,TOP_SEELY,THICK_SEELY,TOP_DEKOVEN,THICK_DEKOVEN,TOP_LWRDEK,THICK_LWRDEK,TOP_DAVIS,THICK_DAVIS
03324930000C,CRAWFORD,-87.834264,38.904274,476,Oil and Gas Test,Nuclear Log,-21,2.5,-273,,-292,6,,,,,,
03324976000C,CRAWFORD,-87.927669,39.072947,509,Oil and Gas Test,Electric Log,1,,-209,,-237,7,,,,,,
03329752000C,CRAWFORD,-87.739249,39.058301,551,Oil and Gas Test,Electric Log,-33,,-279,,-305,5.5,,,,,,
03329798000C,CRAWFORD,-87.850557,38.943104,452,Oil and Gas Test,Nuclear Log,32,3,-191,,-221,6.5,,,,,,
03329800000C,CRAWFORD,-87.864531,38.941974,466,Oil and Gas Test,Nuclear Log,24,2.5,-210,,-298,6,,,,,,
03329814000C,CRAWFORD,-87.827203,38.902387,469,Oil and Gas Test,Nuclear Log,0,,-245,,-266,5,,,,,,
03329821000C,CRAWFORD,-87.79604,39.109259,551,Oil and Gas Test,Electric Log,21,,-211,,-251,,,,,,,
03329824000C,CRAWFORD,-87.657116,38.984903,470,Oil and Gas Test,Electric Log,50,,-214,,,,,,,,,
03329836000C,CRAWFORD,-87.750903,39.074576,572,Oil and Gas Test,Electric Log,-28,,-275,,,,,,,,,
03329852000C,CRAWFORD,-87.843683,38.94846,485,Oil and Gas Test,Nuclear Log,33,2.5,-207,,-223,6.5,,,,,,
03329872000C,CRAWFORD,-87.937556,38.983319,480,Oil and Gas Test,Electric Log,-274,,-535,,-554,,,,,,,
03329895000C,CRAWFORD,-87.849226,38.958978,478,Oil and Gas Test,Nuclear Log,34,2.5,-198,,-216,6,,,,,,
03329896000C,CRAWFORD,-87.850144,38.955107,483,Oil and Gas Test,Nuclear Log,54,2,-170,,-193,6,,,,,,
03329909000C,CRAWFORD,-87.668428,39.074848,482,Oil and Gas Test,Electric Log,-4,,-257,,-290,,,,,,,
03329921000C,CRAWFORD,-87.928118,39.147081,558,Oil and Gas Test,Electric Log,,,58,,31,,,,,,,
03329954000C,CRAWFORD,-87.718031,39.074537,576,Oil and Gas Test,Electric Log,-27,,-274,,,,,,,,,
03329958000C,CRAWFORD,-87.566889,38.852501,,Coal Test,Drillers Log,,3.17,,,,,,,,,,
03329979000C,CRAWFORD,-87.883487,39.02509,508,Oil and Gas Test,Nuclear Log,76,2.5,-149,,-184,6,,,,,,
03329989000C,CRAWFORD,-87.884082,39.032658,512,Oil and Gas Test,Nuclear Log,83,2,-138,,-166,6,,,,,,
03330009000C,CRAWFORD,-87.810705,38.90801,444,Oil and Gas Test,Nuclear Log,85,2,-166,,-191,5,,,,,,
03330019000C,CRAWFORD,-87.765099,39.094845,592,Oil and Gas Test,Electric Log,-8,,-259,,-277,,,,,,,
03330144000C,CRAWFORD,-87.630629,38.999093,450,Oil and Gas Test,Electric Log,39,,,,,,,,,,,
03330155000C,CRAWFORD,-87.756228,38.885478,525,Oil and Gas Test,Nuclear Log,42,2,-215,,-225,6,,,,,,
03330156000C,CRAWFORD,-87.878623,39.028952,514,Oil and Gas Test,Nuclear Log,84,2.5,-131,,-163,7,,,,,,
03330162000C,CRAWFORD,-87.812485,38.913528,455,Oil and Gas Test,Nuclear Log,85,2.5,-167,,-187,6,,,,,,
03330185000C,CRAWFORD,-87.846628,38.954681,475,Oil and Gas Test,Nuclear Log,34,2,-199,,-212,7,,,,,,
03330194000C,CRAWFORD,-87.838554,38.915447,508,Oil and Gas Test,Electric Log,18,,-227,,-245,5,,,,,,
03330213000C,CRAWFORD,-87.82461,38.9188,501,Oil and Gas Test,Nuclear Log,78,2.5,-174,,-193,6,,,,,,
03330223000C,CRAWFORD,-87.72341,38.893734,560,Oil and Gas Test,Electric Log,104,,-173,,-192,,,,,,,
03330230000C,CRAWFORD,-87.726967,38.871674,569,Oil and Gas Test,Nuclear Log,60,3,-211,,-238,6,,,,,,
03330231000C,CRAWFORD,-87.803523,39.128858,564,Oil and Gas Test,Electric Log,13,,-225,,-238,6,,,,,,
03330262000C,CRAWFORD,-87.624101,38.912376,511,Oil and Gas Test,Electric Log,54,,-205,,,,,,,,,
03330290000C,CRAWFORD,-87.629349,39.002676,449,Oil and Gas Test,Nuclear Log,36,,-215,,,,,,,,,
03330389000C,CRAWFORD,-87.767029,39.064063,575,Oil and Gas Test,Nuclear Log,-20,2.5,-271,,-280,6.5,,,,,,
03330391000C,CRAWFORD,-87.761624,39.064073,573,Oil and Gas Test,Nuclear Log,-15,2.5,-257,,-266,7,,,,,,
03330405000C,CRAWFORD,-87.548864,38.893722,439,Oil and Gas Test,Nuclear Log,138,3,-137,,-169,4,,,,,,
03330410000C,CRAWFORD,-87.766443,39.06774,573,Oil and Gas Test,Nuclear Log,-1,3,-242,,-250,7,,,,,,
03330497000C,CRAWFORD,-87.807909,38.911722,449,Oil and Gas Test,Nuclear Log,90,2.5,-168,,-183,3,,,,,,
03330509000C,CRAWFORD,-87.822192,38.920936,486,Oil and Gas Test,Nuclear Log,74,3,-178,,-195,6,,,,,,
03330521000C,CRAWFORD,-87.857604,38.952089,456,Oil and Gas Test,Nuclear Log,18,3,-210,,-230,6,,,,,,
03330526000C,CRAWFORD,-87.852996,38.948454,480,Oil and Gas Test,Nuclear Log,32,2.5,-192,,-213,7,,,,,,
03330544000C,CRAWFORD,-87.713958,39.093626,504,Oil and Gas Test,Nuclear Log,-24,2.5,-276,,-299,5,,,,,,
03330928000C,CRAWFORD,-87.781949,39.06412,559,Oil and Gas Test,Nuclear Log,-16,3,-264,,-282,6.5,,,,,,
03333024000C,CRAWFORD,-87.736494,39.160625,515,Coal Test,Multiple log types,1.4,5.6,-240.4,1.5,-274.6,8.45,,,,,,
03333025000C,CRAWFORD,-87.712931,39.133652,505,Coal Test,Multiple log types,-39.1,3.9,-279.6,1,-304.8,7.2,,,,,,
03333026000C,CRAWFORD,-87.750653,39.142501,551,Coal Test,Multiple log types,0.2,3.8,-247,1.6,-271.6,8.9,,,,,,
03333027000C,CRAWFORD,-87.737702,39.119519,522,Coal Test,Multiple log types,-29,3.5,-287.2,0.8,-306.9,7.49,,,,,,
03333028000C,CRAWFORD,-87.69971,39.122366,505,Coal Test,Gamma Ray Density,-20,3.6,-262,1.5,-296,7.7,,,,,,
03335683000C,CRAWFORD,-87.635211,39.07151,452,Coal Test,Drillers Log,16,3.8,,,-247.3,6.96,,,,,,
03335684000C,CRAWFORD,-87.635122,39.071509,452,Coal Test,Multiple log types,16.6,3.78,-248,7,-248.5,5,,,,,,
03335685000C,CRAWFORD,-87.684497,39.046314,484,Coal Test,Drillers Log,5.1,3.75,-266.1,0.85,-296,8.1,,,,,,
03335686000C,CRAWFORD,-87.587966,39.005985,430,Coal Test,Drillers Log,45.9,3.74,-205,0.99,-227.4,5.9,,,,,,
03390083000C,CRAWFORD,-87.666304,39.15771,443,Coal Test,Drillers Log,7.6,5.16,,,-257,8.17,,,,,,
03390100000C,CRAWFORD,-87.577668,38.896074,482.3,Coal Test,Drillers Log,63.9,1,,,,,,,,,,
03390102000C,CRAWFORD,-87.550672,38.927744,462.2,Coal Test,Drillers Log,102.7,3.75,,,,,,,,,,
03390103000C,CRAWFORD,-87.559662,38.943377,465,Coal Test,Drillers Log,79.5,1.5,,,,,,,,,,
03390104000C,CRAWFORD,-87.619314,38.976871,483,Coal Test,Drillers Log,110,4,,,,,,,,,,
03390105000C,CRAWFORD,-87.631133,38.979308,462,Coal Test,Drillers Log,68,3.17,,,,,,,,,,
03390107000C,CRAWFORD,-87.602101,39.043245,443,Coal Test,Drillers Log,17,2.67,,,,,,,,,,
03390108000C,CRAWFORD,-87.606172,38.98128,493,Coal Test,Drillers Log,77,3.25,,,,,,,,,,
03390109000C,CRAWFORD,-87.749787,39.078141,446,Coal Test,Drillers Log,21,4,,,,,,,,,,
03390110000C,CRAWFORD,-87.667662,39.073096,475,Coal Test,Drillers Log,2,3.58,,,,,,,,,,
03500005000C,CUMBERLAND,-88.430663,39.300807,662,Oil and Gas Test,Electric Log,,,-568,,-585,5,,,,,,
03500008000C,CUMBERLAND,-88.165186,39.198953,585,Oil and Gas Test,Electric Log,,,-775,,-782,3.5,,,,,,
03500025000C,CUMBERLAND,-88.287202,39.369593,650,Oil and Gas Test,Electric Log,,,-656,,-675,5,,,,,,
03500027000C,CUMBERLAND,-88.414439,39.344265,667,Oil and Gas Test,Electric Log,,,-467,,,,,,,,,
03500029000C,CUMBERLAND,-88.395719,39.24471,609,Oil and Gas Test,Electric Log,,,-623,,-644,2.5,,,,,,
03500030000C,CUMBERLAND,-88.425792,39.244889,648,Oil and Gas Test,Electric Log,,,-632,,-642,4,,,,,,
03500031000C,CUMBERLAND,-88.441974,39.237602,652,Oil and Gas Test,Electric Log,,,-608,,-618,4,,,,,,
03500032000C,CUMBERLAND,-88.375633,39.23476,623,Oil and Gas Test,Electric Log,,,-657,,-673,5,,,,,,
03500033000C,CUMBERLAND,-88.264101,39.238627,590,Oil and Gas Test,Electric Log,,,-783,,-794,6,,,,,,
03500034000C,CUMBERLAND,-88.3196,39.217618,570,Oil and Gas Test,Electric Log,,,-792,,-810,5,,,,,,
03500044000C,CUMBERLAND,-88.122352,39.333513,562,Oil and Gas Test,Electric Log,,,-504,,-518,3,,,,,,
03500047000C,CUMBERLAND,-88.122371,39.349857,585,Oil and Gas Test,Electric Log,,,-479,,-491,4,,,,,,
03500048000C,CUMBERLAND,-88.184214,39.223586,544,Oil and Gas Test,Electric Log,,,-762,,-781,5,,,,,,
03500052000C,CUMBERLAND,-88.01736,39.233511,633,Oil and Gas Test,Electric Log,,,8,,-17,3,,,,,,
03500058000C,CUMBERLAND,-88.437723,39.329894,660,Oil and Gas Test,Electric Log,,,,,-517,5,,,,,,
03500060000C,CUMBERLAND,-88.048849,39.243882,614,Oil and Gas Test,Electric Log,,,25,,6,3.5,,,,,,
03500062000C,CUMBERLAND,-88.041773,39.247689,620,Oil and Gas Test,Electric Log,,,79,,59,4.5,,,,,,
03500070000C,CUMBERLAND,-88.407646,39.271781,648,Oil and Gas Test,Electric Log,,,-628,,-644,6,,,,,,
03500071000C,CUMBERLAND,-88.423855,39.326209,662,Oil and Gas Test,Electric Log,,,-521,,-543,5,,,,,,
03500074000C,CUMBERLAND,-88.43328,39.33712,658,Oil and Gas Test,Electric Log,,,-432,,,,,,,,,
03500075000C,CUMBERLAND,-88.382563,39.344111,,Oil and Gas Test,Electric Log,,,,,,2,,,,,,
03500076000C,CUMBERLAND,-88.326555,39.307911,622,Oil and Gas Test,Electric Log,,,-608,,-648,2.5,,,,,,
03500077000C,CUMBERLAND,-88.305442,39.288038,614,Oil and Gas Test,Electric Log,,,-665,,-714,5,,,,,,
03500078000C,CUMBERLAND,-88.205345,39.279527,598,Oil and Gas Test,Electric Log,,,-696,,-708,4.5,,,,,,
03500079000C,CUMBERLAND,-88.139736,39.291117,588,Oil and Gas Test,Electric Log,,,-615,,-638,5.5,,,,,,
03500080000C,CUMBERLAND,-88.1003,39.325104,611,Oil and Gas Test,Electric Log,,,-353,,-367,4,,,,,,
03500081000C,CUMBERLAND,-88.054657,39.297749,585,Oil and Gas Test,Electric Log,,,11,,-6,5.5,,,,,,
03500082000C,CUMBERLAND,-88.040213,39.276248,634,Oil and Gas Test,Electric Log,,,114,,92,4,,,,,,
03500083000C,CUMBERLAND,-88.353357,39.230178,612,Oil and Gas Test,Electric Log,,,-676,,-697,5,,,,,,
03500084000C,CUMBERLAND,-88.219394,39.210615,515,Oil and Gas Test,Electric Log,,,-745,,,,,,,,,
03500085000C,CUMBERLAND,-88.444646,39.29907,660,Oil and Gas Test,Electric Log,,,-549,,-572,4.5,,,,,,
03500086000C,CUMBERLAND,-88.139492,39.201975,532,Oil and Gas Test,Electric Log,,,-706,,-728,4,,,,,,
03500087000C,CUMBERLAND,-88.073114,39.192903,592,Oil and Gas Test,Electric Log,,,-487,,,,,,,,,
03500088000C,CUMBERLAND,-88.029464,39.222179,620,Oil and Gas Test,Electric Log,,,31,,,,,,,,,
03500089000C,CUMBERLAND,-88.022476,39.226064,627,Oil and Gas Test,Electric Log,,,-46,,,,,,,,,
03500090000C,CUMBERLAND,-88.407226,39.235772,632,Oil and Gas Test,Electric Log,,,-628,,-649,4,,,,,,
03500092000C,CUMBERLAND,-88.455801,39.228492,639,Oil and Gas Test,Electric Log,,,-605,,-616,6,,,,,,
03500093000C,CUMBERLAND,-88.455673,39.179692,609,Oil and Gas Test,Electric Log,,,-607,,-625,5,,,,,,
03500094000C,CUMBERLAND,-88.446036,39.179708,609,Oil and Gas Test,Electric Log,,,-647,3,-659,5.5,,,,,,
03500095000C,CUMBERLAND,-88.395032,39.179415,592,Oil and Gas Test,Electric Log,,,-626,,-652,3.5,,,,,,
03500096000C,CUMBERLAND,-88.292669,39.206622,526,Oil and Gas Test,Electric Log,,,-766,,-788,6,,,,,,
03500097000C,CUMBERLAND,-88.255615,39.197548,582,Oil and Gas Test,Electric Log,,,-796,,-821,4.5,,,,,,
03500099000C,CUMBERLAND,-88.139359,39.187104,583,Oil and Gas Test,Electric Log,,,-717,,,,,,,,,
03500100000C,CUMBERLAND,-88.407574,39.331615,670,Oil and Gas Test,Electric Log,,,-520,,-548,4,,,,,,
03500101000C,CUMBERLAND,-88.435488,39.317039,662,Oil and Gas Test,Electric Log,,,-511,,-526,5,,,,,,
03500104000C,CUMBERLAND,-88.411486,39.179512,608,Oil and Gas Test,Electric Log,,,-654,,-667,5,,,,,,
03500106000C,CUMBERLAND,-88.176876,39.18706,588,Oil and Gas Test,Electric Log,,,-770,,-778,3.5,,,,,,
03500107000C,CUMBERLAND,-88.381931,39.273385,636,Oil and Gas Test,Electric Log,,,-619,,-630,5,,,,,,
03500108000C,CUMBERLAND,-88.324205,39.287933,620,Oil and Gas Test,Electric Log,,,-684,,-711,4,,,,,,
03500111000C,CUMBERLAND,-88.437846,39.372986,659,Oil and Gas Test,Electric Log,,,-656,,-695,4,,,,,,
03500112000C,CUMBERLAND,-88.469688,39.364398,649,Oil and Gas Test,Electric Log,,,-653,,-675,5,,,,,,
03500115000C,CUMBERLAND,-88.028806,39.194647,599,Oil and Gas Test,Electric Log,,,-115,,,,,,,,,
03500117000C,CUMBERLAND,-88.310186,39.313463,610,Oil and Gas Test,Electric Log,,,-646,,-695,3,,,,,,
03500135000C,CUMBERLAND,-88.235671,39.225342,584,Oil and Gas Test,Electric Log,,,-766,,,,,,,,,
03500137000C,CUMBERLAND,-88.150873,39.181644,582,Oil and Gas Test,Electric Log,,,-745,,-762,5,,,,,,
03500148000C,CUMBERLAND,-88.203166,39.23628,590,Oil and Gas Test,Electric Log,,,-797,,-811,4.5,,,,,,
03500157000C,CUMBERLAND,-88.091818,39.252066,592,Oil and Gas Test,Electric Log,,,-473,,-490,2.5,,,,,,
03500172000C,CUMBERLAND,-88.114083,39.284449,596,Oil and Gas Test,Electric Log,,,-530,,-554,4,,,,,,
03500173000C,CUMBERLAND,-88.157987,39.185296,523,Oil and Gas Test,Electric Log,,,-793,,-797,4,,,,,,
03500184000C,CUMBERLAND,-88.219928,39.345148,604,Oil and Gas Test,Electric Log,,,-683,,,,,,,,,
03500196000C,CUMBERLAND,-88.125099,39.360753,616,Oil and Gas Test,Electric Log,,,-456,,-473,4,,,,,,
03500197000C,CUMBERLAND,-88.087624,39.284944,610,Oil and Gas Test,Electric Log,,,-352,,-376,4,,,,,,
03500214000C,CUMBERLAND,-88.102062,39.238984,553,Oil and Gas Test,Electric Log,,,-580,,,,,,,,,
03500258000C,CUMBERLAND,-88.160881,39.3058,547,Oil and Gas Test,Electric Log,,,-679,,,,,,,,,
03501016000C,CUMBERLAND,-88.338109,39.295325,632,Oil and Gas Test,Electric Log,,,-652,,-692,4,,,,,,
03501059000C,CUMBERLAND,-88.036105,39.300174,627,Oil and Gas Test,Electric Log,,,221,,201,4,,,,,,
03501087000C,CUMBERLAND,-88.413835,39.201382,621,Oil and Gas Test,Electric Log,,,-639,,-659,2,,,,,,
03501088000C,CUMBERLAND,-88.382213,39.314154,659,Oil and Gas Test,Electric Log,,,-572,,,,,,,,,
03501169000C,CUMBERLAND,-88.147136,39.312994,595,Oil and Gas Test,Electric Log,,,-629,,-649,3.5,,,,,,
03501196000C,CUMBERLAND,-88.301789,39.17209,576,Oil and Gas Test,Electric Log,,,-814,,-845,5,,,,,,
03521385000C,CUMBERLAND,-88.212915,39.343503,622,Oil and Gas Test,Nuclear Log,,,-652,,-671,5,,,,,,
03521388000C,CUMBERLAND,-88.430169,39.203165,634,Oil and Gas Test,Nuclear Log,,,-633,,-653,5,,,,,,
03521390000C,CUMBERLAND,-88.43712,39.197795,638,Oil and Gas Test,Nuclear Log,,,-635,,-651,5.5,,,,,,
03521426000C,CUMBERLAND,-88.425433,39.194232,620,Oil and Gas Test,Nuclear Log,,,-637,,-658,6,,,,,,
03521427000C,CUMBERLAND,-88.460538,39.243061,648,Oil and Gas Test,Electric Log,,,-589,,,,,,,,,
03521465000C,CUMBERLAND,-88.423264,39.21579,640,Oil and Gas Test,Nuclear Log,,,-654,,-665,6,,,,,,
03521468000C,CUMBERLAND,-88.469888,39.248549,649,Oil and Gas Test,Electric Log,,,-583,,,,,,,,,
03521527000C,CUMBERLAND,-88.395697,39.239349,635,Oil and Gas Test,Nuclear Log,,,-633,,,,,,,,,
03521897000C,CUMBERLAND,-88.042078,39.338548,635,Oil and Gas Test,Nuclear Log,,,147,,122,4.5,,,,,,
03521899000C,CUMBERLAND,-88.034797,39.333404,637,Oil and Gas Test,Nuclear Log,,,169,,142,4.5,,,,,,
03522045000C,CUMBERLAND,-88.241444,39.309172,595,Coal Test,Other Core Study,-421,1,,,,,,,,,,
03522048000C,CUMBERLAND,-88.285439,39.30075,600,Coal Test,Other Core Study,-422,4,,,,,,,,,,
03522050000C,CUMBERLAND,-88.313176,39.280014,594,Coal Test,Other Core Study,-455,1,,,,,,,,,,
03522507000C,CUMBERLAND,-88.37768,39.331492,663,Coal Test,Drillers Log,-295,2,,,,,,,,,,
03522510000C,CUMBERLAND,-88.24886,39.331914,600,Coal Test,Drillers Log,-419,2,,,,,,,,,,
03522513000C,CUMBERLAND,-88.304767,39.332327,624,Coal Test,Drillers Log,-373,1,,,,,,,,,,
03522514000C,CUMBERLAND,-88.342073,39.331584,636,Coal Test,Other Core Study,-333.5,1.5,,,,,,,,,,
03522515000C,CUMBERLAND,-88.360155,39.344894,657,Coal Test,Drillers Log,-309,2,,,,,,,,,,
03522517000C,CUMBERLAND,-88.267061,39.323334,605,Coal Test,Other Core Study,-408,2,,,,,,,,,,
03522520000C,CUMBERLAND,-88.341318,39.301982,630,Coal Test,Drillers Log,-334.5,1.5,,,,,,,,,,
03522521000C,CUMBERLAND,-88.359703,39.287454,631,Coal Test,Drillers Log,-348,1,,,,,,,,,,
03522522000C,CUMBERLAND,-88.304127,39.287437,611,Coal Test,Drillers Log,,,-664,1,-689.9,4.4,,,,,,
03522531000C,CUMBERLAND,-88.23271,39.331721,590,Coal Test,Drillers Log,-420,3,-674,1,-715.2,4.2,,,,,,
03522532000C,CUMBERLAND,-88.24809,39.345453,641,Coal Test,Drillers Log,-460,1,,,,,,,,,,
03522556000C,CUMBERLAND,-88.398389,39.345238,664,Coal Test,Drillers Log,-271,2,,,,,,,,,,
03522557000C,CUMBERLAND,-88.378238,39.358773,660,Coal Test,Drillers Log,-225,2,,,,,,,,,,
03522558000C,CUMBERLAND,-88.249012,39.374488,682,Coal Test,Other Core Study,-471,3,,,,,,,,,,
03522559000C,CUMBERLAND,-88.301526,39.373967,663,Coal Test,Drillers Log,-380,2,,,,,,,,,,
03522560000C,CUMBERLAND,-88.303648,39.359152,620,Coal Test,Other Core Study,-383,2,,,,,,,,,,
03522561000C,CUMBERLAND,-88.299567,39.345449,624,Coal Test,Drillers Log,-355.5,0.5,,,,,,,,,,
03522562000C,CUMBERLAND,-88.266736,39.359672,654,Coal Test,Drillers Log,-456,2,,,,,,,,,,
03522563000C,CUMBERLAND,-88.267156,39.346006,592,Coal Test,Drillers Log,-428,2,,,,,,,,,,
03522564000C,CUMBERLAND,-88.214183,39.374608,693,Coal Test,Drillers Log,-469,2,,,,,,,,,,
03522566000C,CUMBERLAND,-88.236503,39.36005,660,Coal Test,Drillers Log,-474,2,,,,,,,,,,
03522567000C,CUMBERLAND,-88.163034,39.359297,620,Coal Test,Other Core Study,-350,1,,,,,,,,,,
03900039000C,DEWITT,-88.85457,40.154468,735,Structure Test,Electric Log,,,115,,,,,,,,,
03900378000C,DEWITT,-88.853064,40.168372,726,Producer-Oil,Time Log,,,68,,,,,,,,,
03900540000C,DEWITT,-88.859741,40.2157,776,Producer-Oil,Time Log,,,222,,,,,,,,,
04100015000C,DOUGLAS,-87.996421,39.791327,638,Coal Test,Survey Core Study,,,376,2.5,,,,,,,,
04100021000C,DOUGLAS,-88.026852,39.807504,644,Coal Test,Multiple log types,,,357.6,0.08,,,,,,,,
04100023000C,DOUGLAS,-88.076489,39.813054,643,Coal Test,Survey Core Study,,,341,1.1,,,,,,,,
04100040000C,DOUGLAS,-87.946129,39.805468,641.2,Coal Test,Survey Core Study,,,401,0.9,,,,,,,,
04100086000C,DOUGLAS,-88.401731,39.794438,667,Oil and Gas Test,Electric Log,,,-453,,,,,,,,,
04100088000C,DOUGLAS,-88.071848,39.716711,649,Oil and Gas Test,Electric Log,,,257,,,,,,,,,
04100093000C,DOUGLAS,-88.385826,39.652932,659,Oil and Gas Test,Electric Log,,,-481,,,,,,,,,
04100095000C,DOUGLAS,-88.390412,39.669138,653,Oil and Gas Test,Electric Log,,,-564,,,,,,,,,
04100101000C,DOUGLAS,-88.376138,39.696654,653,Oil and Gas Test,Electric Log,,,-543,,,,,,,,,
04100102000C,DOUGLAS,-88.416192,39.674819,654,Oil and Gas Test,Electric Log,,,-555,,,,,,,,,
04100110000C,DOUGLAS,-88.396122,39.744054,663,Oil and Gas Test,Electric Log,,,-482,,,,,,,,,
04100113000C,DOUGLAS,-88.373956,39.672943,650,Oil and Gas Test,Electric Log,,,-538,,,,,,,,,
04100115000C,DOUGLAS,-88.371759,39.663834,654,Oil and Gas Test,Electric Log,,,-473,,-506,4,,,,,,
04100128000C,DOUGLAS,-88.364532,39.674743,656,Oil and Gas Test,Electric Log,,,-492,,,,,,,,,
04100141000C,DOUGLAS,-88.385094,39.792493,672,Oil and Gas Test,Electric Log,,,-378,,,,,,,,,
04100142000C,DOUGLAS,-88.359875,39.658431,648,Oil and Gas Test,Electric Log,,,-442,,,,,,,,,
04100145000C,DOUGLAS,-88.41127,39.80162,666,Oil and Gas Test,Electric Log,,,-446,,,,,,,,,
04100146000C,DOUGLAS,-88.4254,39.807163,669,Oil and Gas Test,Electric Log,,,-460,,,,,,,,,
04100151000C,DOUGLAS,-88.371531,39.821526,679,Oil and Gas Test,Electric Log,,,-317,,,,,,,,,
04100153000C,DOUGLAS,-88.365538,39.754953,667,Oil and Gas Test,Electric Log,,,-436,,,,,,,,,
04100155000C,DOUGLAS,-88.341811,39.658406,659,Oil and Gas Test,Electric Log,,,-467,,,,,,,,,
04100156000C,DOUGLAS,-88.338741,39.73114,683,Oil and Gas Test,Electric Log,,,-446,,,,,,,,,
04100159000C,DOUGLAS,-88.410022,39.753698,658,Oil and Gas Test,Electric Log,,,-489,,,,,,,,,
04100163000C,DOUGLAS,-88.395838,39.767851,675,Oil and Gas Test,Electric Log,,,-436,,,,,,,,,
04100176000C,DOUGLAS,-88.332231,39.660199,658,Oil and Gas Test,Electric Log,,,-498,,,,,,,,,
04100186000C,DOUGLAS,-88.358817,39.747562,673,Oil and Gas Test,Electric Log,,,-444,,,,,,,,,
04100194000C,DOUGLAS,-88.362166,39.871013,663,Oil and Gas Test,Electric Log,,,-203,,,,,,,,,
04100209000C,DOUGLAS,-88.317829,39.665607,679,Oil and Gas Test,Electric Log,,,-461,,,,,,,,,
04100244000C,DOUGLAS,-88.310336,39.702065,670,Oil and Gas Test,Electric Log,,,-425,,,,,,,,,
04100245000C,DOUGLAS,-88.3214,39.752974,674,Oil and Gas Test,Electric Log,,,-386,,,,,,,,,
04100249000C,DOUGLAS,-88.175237,39.746791,634,Oil and Gas Test,Electric Log,,,387,,,,,,,,,
04100258000C,DOUGLAS,-88.370235,39.75313,662,Oil and Gas Test,Electric Log,,,-455,,,,,,,,,
04100260000C,DOUGLAS,-88.404889,39.850735,685,Oil and Gas Test,Electric Log,,,-351,,,,,,,,,
04100261000C,DOUGLAS,-88.414786,39.779341,668,Oil and Gas Test,Electric Log,,,-487,,,,,,,,,
04100285000C,DOUGLAS,-88.397351,39.814274,667,Oil and Gas Test,Electric Log,,,-413,,,,,,,,,
04100286000C,DOUGLAS,-88.391048,39.753148,659,Oil and Gas Test,Electric Log,,,-458,,-455,3.5,,,,,,
04100294000C,DOUGLAS,-88.217411,39.661769,665,Oil and Gas Test,Electric Log,,,441,,,,,,,,,
04100307000C,DOUGLAS,-88.352973,39.669245,659,Oil and Gas Test,Electric Log,,,-466,,-503,3,,,,,,
04100308000C,DOUGLAS,-88.384758,39.733051,663,Oil and Gas Test,Electric Log,,,-466,,,,,,,,,
04100309000C,DOUGLAS,-88.398476,39.782977,670,Oil and Gas Test,Electric Log,,,-443,,,,,,,,,
04100317000C,DOUGLAS,-88.411629,39.817967,669,Oil and Gas Test,Electric Log,,,-420,,,,,,,,,
04100320000C,DOUGLAS,-88.435956,39.751128,644,Oil and Gas Test,Electric Log,,,-512,,,,,,,,,
04100322000C,DOUGLAS,-88.435104,39.852544,660,Oil and Gas Test,Electric Log,,,-418,,,,,,,,,
04100323000C,DOUGLAS,-88.423099,39.832567,678,Oil and Gas Test,Electric Log,,,-409,,,,,,,,,
04100324000C,DOUGLAS,-88.319824,39.691216,680,Oil and Gas Test,Electric Log,,,-437,,,,,,,,,
04100325000C,DOUGLAS,-88.370079,39.767482,657,Oil and Gas Test,Electric Log,,,-400,,,,,,,,,
04100332000C,DOUGLAS,-88.39405,39.718506,650,Oil and Gas Test,Electric Log,,,-514,,,,,,,,,
04100339000C,DOUGLAS,-88.43753,39.867143,670,Oil and Gas Test,Electric Log,,,-388,,,,,,,,,
04100348000C,DOUGLAS,-88.380709,39.701986,656,Oil and Gas Test,Electric Log,,,-533,,,,,,,,,
04100371000C,DOUGLAS,-88.401093,39.787918,672,Oil and Gas Test,Electric Log,,,-453,,,,,,,,,
04100375000C,DOUGLAS,-88.364293,39.694848,651,Oil and Gas Test,Electric Log,,,-522,,,,,,,,,
04100385000C,DOUGLAS,-88.380103,39.736656,664,Oil and Gas Test,Electric Log,,,-479,,,,,,,,,
04100386000C,DOUGLAS,-88.466348,39.672729,664,Oil and Gas Test,Electric Log,,,-492,,,,,,,,,
04100398000C,DOUGLAS,-88.350722,39.689388,664,Oil and Gas Test,Electric Log,,,-470,,,,,,,,,
04100407000C,DOUGLAS,-88.331898,39.712929,683,Oil and Gas Test,Electric Log,,,-404,,,,,,,,,
04100410000C,DOUGLAS,-88.348417,39.707535,672,Oil and Gas Test,Electric Log,,,-465,,,,,,,,,
04100412000C,DOUGLAS,-88.47126,39.746153,666,Oil and Gas Test,Electric Log,,,-423,,,,,,,,,
04100424000C,DOUGLAS,-88.359622,39.691195,652,Oil and Gas Test,Electric Log,,,-493,,,,,,,,,
04100425000C,DOUGLAS,-88.334216,39.691235,675,Oil and Gas Test,Electric Log,,,-450,,,,,,,,,
04100439000C,DOUGLAS,-88.373461,39.796125,675,Oil and Gas Test,Electric Log,,,-339,,,,,,,,,
